,backdrop_path,budget,genres,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,trailer_link,casts
48,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/mRmRE4RknbL7qKALWQDz64hWKPa.jpg,175000000,"['Crime', 'Thriller']","After a fateful near-miss, an assassin battles his employers, and himself, on an international manhunt he insists isn't personal.",377.657,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/e7Jvsry47JJQruuezjU2X1Z6J77.jpg,['Netflix'],['United States of America'],2023-10-25,362113,118,"['English', 'Spanish', 'French']",Execution is everything.,The Killer,6.887,476,https://www.youtube.com/embed/5S7FR_HCg9g,"[{'name': 'Michael Fassbender', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/44HPVHj1DijOuUe0zYuQfSZujKH.jpg'}, {'name': 'Tilda Swinton', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gWbX3a7V2MgRMRzekfITNcb27xV.jpg'}, {'name': 'Charles Parnell', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nBpkNLRm6v6Yw99GxCkHCMwA2Zg.jpg'}, {'name': 'Arliss Howard', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zDBEVA7Skrje3A8bmR2VOJRwkZc.jpg'}, {'name': ""Kerry O'Malley"", 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8a1wpq7lC8S3XiokACHkJOqJv5v.jpg'}, {'name': 'Sophie Charlotte', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6mvhYc1CVykvlELAKfPvkut4OBq.jpg'}, {'name': 'Emiliano Pernia', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/dCvaYyf4lgvXOLcBYVKSe1s9kLa.jpg'}, {'name': 'Gabriel Polanco', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/t7AWmfunBVA5ve1z0nmvzhl0PuX.jpg'}, {'name': 'Sala Baker', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zSWNRVboxLJ3bhj7YBIS76HPCrC.jpg'}, {'name': 'Endre Hules', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nIAnouBLmT2kbYA7fs9R8ix9I50.jpg'}, {'name': 'Bernard Bygott', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2iWnnyk2O4oMxlMKHulgyjmqpS.jpg'}]"
49,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/h7BoGo4NhckWRiMUCi3Qr8GwBDA.jpg,0,"['Action', 'Crime', 'Drama', 'Thriller']","After 11 years in a Mississippi state prison, Russell Gaines struggles to leave his past sins behind him as he returns home to his stoic father, Mitchell. One fateful night he meets Maben, a young mother with nothing but a stolen gun and a murdered police deputy to her name. Desperate and on the run, Russell and Maben must trust one another to escape their own circumstances, before the truths of their intertwined violent past threatens to destroy them.",371.942,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tPyj6Gii1HrnzCbJXEF7JdSFkQ8.jpg,"['Grindstone Entertainment Group', 'Capstone Pictures', 'Elevated Films', 'Hopeful Romantix Productions']",['United States of America'],2023-10-19,0,112,['English'],The road to redemption is twisted.,Desperation Road,7.3,48,https://www.youtube.com/embed/IU-G2lzX-PE,"[{'name': 'Garrett Hedlund', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/v5gztlEVgGJEQVp1Mf7URJJBuop.jpg'}, {'name': 'Mel Gibson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jnqHMaOslt8cef2atSmOpGRvNla.jpg'}, {'name': 'Ryan Hurst', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/467wpYYeeDyF4MeoDMuNp4bwgzH.jpg'}, {'name': 'Willa Fitzgerald', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3txTnVsGxMqYLGPreNbkhhIjdoH.jpg'}, {'name': 'Ella Thomas', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yUsD7YsZSxOrolNccdE7Jhp84dz.jpg'}, {'name': 'Woody McClain', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1nRgnpstpC902AnIhhY8cKpdlRK.jpg'}, {'name': 'Kat Foster', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rWSlHrbQb2kfc0x0pH595iINsSh.jpg'}, {'name': 'Michael Aaron Milligan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9xUohxcrAvTcd1KGtD5MywfeypQ.jpg'}, {'name': 'Paulina Gálvez', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qLn6T7rPAm0qLtwRwhVodD4BUTY.jpg'}, {'name': 'Katy Bodenhamer', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/o56ZSepzzazj7Ub00ZbYaCKSjZf.jpg'}, {'name': 'Shiloh Fernandez', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lS3I6nLQ3VxmE6KRmjoXDskDBnn.jpg'}]"
50,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/jP3FatCTHc460ZGW57q9ypTdBqu.jpg,0,"['Thriller', 'Science Fiction', 'Action']","When a tech blogger lands an interview with a tech guru and stops an attack on him, he finds a mysterious ring that takes him back 57 seconds into the past.",352.369,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dfS5qHWFuXyZQnwYREwb7N4qU5p.jpg,"['Ashland Hill Media Finance', 'BGG Capital', 'Curmudgeon Films']",['United States of America'],2023-09-29,0,99,['English'],Rewind the past. Avenge the future.,57 Seconds,5.657,175,https://www.youtube.com/embed/zztwCBesT3g,"[{'name': 'Josh Hutcherson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/npowygg8rH7uJ4v7rAoDMsHBhNq.jpg'}, {'name': 'Morgan Freeman', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jPsLqiYGSofU4s6BjrxnefMfabb.jpg'}, {'name': 'Greg Germann', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/cRLbrKwasOiBj68pORvrZTPHRfB.jpg'}, {'name': 'Lovie Simone', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8O709kbtGUtffT2eypPpzYZemYR.jpg'}, {'name': 'Bevin Bru', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/pWhwtggClHRmUu215Q921qKUCUP.jpg'}, {'name': 'Sammi Rotibi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nHuy33iDXGUpFCZEZev7IkKLJz6.jpg'}, {'name': 'Mark Jacobson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2WFGwOSk59pLcI65TrDau1Y9SEm.jpg'}, {'name': 'Griff Furst', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kC7MQMSMockWSHpIkAFJp4LwPI8.jpg'}, {'name': 'Dickson Obahor', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/s1XAb6fyRTjOZAvsNrkvgzLe2fy.jpg'}, {'name': 'Jeff Chase', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/Ahj74X5BioIUDRhdWD8i43j0pXM.jpg'}, {'name': 'Aaron Jay Rome', 'profile_path': ''}]"
51,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/5jlkyXB2sfEBb8EbGsEQTUQ9JGA.jpg,0,['Animation'],"A Shrek parody of Michael Jackson's Thriller song and music video, with Donkey singing.",347.967,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mPQei2YUIY0Ljd3O5Wy7LDuvC8S.jpg,['DreamWorks Animation'],['United States of America'],2011-09-13,0,6,['English'],,Thriller Night,6.945,74,,"[{'name': 'Michael Gough', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/a1dGHmgxR6xvnHY1CSw9GN7Yy9Z.jpg'}, {'name': 'Dean Edwards', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/bV89wUFhTVlDcVJpcT913T5LZ5T.jpg'}, {'name': 'Holly Fields', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hKKEfO6qlWxYlKdIRN2kHn62PGC.jpg'}, {'name': 'André Sogliuzzo', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lrebAFDCMthLuq6Oyzraac8MzQL.jpg'}, {'name': 'Cody Cameron', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/68Cewzd8H9qFwJclWFl33Fl3N70.jpg'}, {'name': 'Conrad Vernon', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/c7MIz3sy6UPhBh9YnThd7j8ypdl.jpg'}, {'name': 'Walt Dohrn', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uTTMPDK4qYQll5atL2qEHACdiaC.jpg'}, {'name': 'Bobby Kimball', 'profile_path': ''}, {'name': 'Sean Bishop', 'profile_path': ''}, {'name': 'Jerry Clarke', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/326yUs8R8cfehu4M2z6MCzZKRUI.jpg'}, {'name': 'Brentley Gore', 'profile_path': ''}]"
52,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/35z8hWuzfFUZQaYog8E9LsXW3iI.jpg,294700000,"['Adventure', 'Action']","Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",347.923,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,['Lucasfilm Ltd.'],['United States of America'],2023-06-28,383922132,155,['English'],A legend will face his destiny.,Indiana Jones and the Dial of Destiny,6.674,2036,https://www.youtube.com/embed/eQfMbSe7F2g,"[{'name': 'Harrison Ford', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zVnHagUvXkR2StdOtquEwsiwSVt.jpg'}, {'name': 'Phoebe Waller-Bridge', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ppRIfUYcl0RWlxp5gSmdzIFFLAS.jpg'}, {'name': 'Mads Mikkelsen', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ntwPvV4GKGGHO3I7LcHMwhXfsw9.jpg'}, {'name': 'Boyd Holbrook', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/b4mf5nxOaLHjzNEWziz77CqzQ4A.jpg'}, {'name': 'Olivier Richters', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8Zz5WYE1Muc3AX9daxCxgNTRE5.jpg'}, {'name': 'Ethann Isidore', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/64mNpiPrraEUjwSHLJzLfFxjXwT.jpg'}, {'name': 'Toby Jones', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1qNisdp4f1KstdfvAgYXMdrhwfk.jpg'}, {'name': 'Antonio Banderas', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/n8YlGookYzgD3cmpMP45BYRNIoh.jpg'}, {'name': 'Karen Allen', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/eJszpndpRzrXbSlz7RUlApoTykn.jpg'}, {'name': 'John Rhys-Davies', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/bfn4WvhGo2QKYtv5ynk7tKu7NnL.jpg'}, {'name': 'Shaunette Renée Wilson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/fPjeTxxE2sB0bQUcAoO13mKsKK5.jpg'}]"
53,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/bGQyu8H6q20ZRxqr3z65kE17QPA.jpg,0,"['Action', 'Thriller']","When an international terrorist cult threatens global political stability and kidnaps a fellow agent, Ace Sniper Brandon Beckett and the newly-formed Global Response & Intelligence Team – or G.R.I.T. – led by Colonel Stone must travel across the world to Malta, infiltrate the cult, and take out its leader to free Lady Death and stop the global threat.",347.128,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/a9bt9byTQ1MIfRWYQX240HiYPrl.jpg,"['Destination Films', 'Minutehand Pictures']",['United States of America'],2023-09-26,0,92,['English'],,Sniper: G.R.I.T. - Global Response & Intelligence Team,7.0,83,https://www.youtube.com/embed/AAT4TCet1KQ,"[{'name': 'Chad Michael Collins', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9lcEpAYRBCylYIVMZYXHqfmRzfP.jpg'}, {'name': 'Ryan Robbins', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kZrq5a760JU1kHuxQ7Q8YCgsOr6.jpg'}, {'name': 'Luna Fujimoto', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jr1NTBW1PzFrHUEcJXw7oDk1UhV.jpg'}, {'name': 'Josh Brener', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/sIyQYq2imu1V2RxRQ1zp70RSqTi.jpg'}, {'name': 'Dennis Haysbert', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lcnjaw2CFN6q9eaes1jTYrUB0rb.jpg'}, {'name': 'Toshiji Takeshima', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4tulKV8wirBcnomWtnvco0LFATB.jpg'}, {'name': 'Matthew Sim', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9mh51GgmHIv7dflaE7e9y46eXDP.jpg'}, {'name': 'Paul Kissaun', 'profile_path': ''}, {'name': 'Eugenia Caruso', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ocWaLnqvU58oU7ZAVsVKA1w2Als.jpg'}, {'name': 'Marko Nikolic', 'profile_path': ''}, {'name': 'Christian Scicluna', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lFPmR52I2iZb2OENaUINZl6UgRo.jpg'}]"
54,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/ddiw4IcAtPIY7unuCZoDXYJDH2X.jpg,0,"['Action', 'Thriller']","As Israel is rocked by a series of terrorist bombings, a US senator's daughter is killed in one bloody explosion. Now, ex-Mossad agent Etan must lead an elite, covert team of agents and mercenaries to find the man responsible—the elusive “Engineer.” Can they find and destroy the madman before more innocent lives are lost?",344.435,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ozkZ8TeIRwzNH2zF5LFS39M3v5U.jpg,"['2B Films', 'Katalyst Films', 'Yoav Gross Productions']","['United States of America', 'Israel']",2023-08-18,0,93,['English'],The team that took down the mastermind behind the deadliest suicide bombings in history.,The Engineer,6.368,38,https://www.youtube.com/embed/Wg6uB7ULaB4,"[{'name': 'Emile Hirsch', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/Ah8BYOB7P8tX9jnQVrnAbL2kxYJ.jpg'}, {'name': 'Danny A. Abeckaser', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hNg6bsHkAFUNELz7x5ud3oT3NiU.jpg'}, {'name': 'Tsahi Halevi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1G1p9FZIRdfpaIBPQHkmNISWFnL.jpg'}, {'name': 'Angel Bonanni', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3YJrxH2yeIwSQJb4bwKVZbSBjDs.jpg'}, {'name': 'Yarden Toussia-Cohen', 'profile_path': ''}, {'name': 'Oshri Cohen', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2e98zomLXq3OWi8gUpafQI0i0B8.jpg'}, {'name': 'Adam Haloon', 'profile_path': ''}, {'name': 'Lee Keinan', 'profile_path': ''}, {'name': 'Omer Hazan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vGH0aqaO0Gnw7ECC1rePluwNsZX.jpg'}, {'name': 'Robert Davi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yizOUAKs59CwKM6pU30gIP9gTup.jpg'}, {'name': 'Dan Mor', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ic0XjMKfcG8eQablA8IXxs5qXBh.jpg'}]"
55,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/45zVtZx6Tzx3RKeDziK25K9geFf.jpg,0,"['Animation', 'Family', 'Music', 'Fantasy', 'Comedy']","When Branch’s brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",341.742,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lxoPJR6eR5nd6nHSKIkEIV4FQWe.jpg,"['DreamWorks Animation', 'Universal Pictures']",['United States of America'],2023-10-12,58956367,92,['English'],There are some new trolls on the block.,Trolls Band Together,6.57,43,https://www.youtube.com/embed/ftUpFjGKuY0,"[{'name': 'Anna Kendrick', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/cyGjHMJO7C6kQTq36n9hkLThY4G.jpg'}, {'name': 'Justin Timberlake', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6Yk5t9RwkdkAT8Qv45934Eez2CA.jpg'}, {'name': 'Camila Cabello', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/oXScbfmhbNk3Qf8cqpHjQjdMAhe.jpg'}, {'name': 'Eric André', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/e9XlcFnZQiBSQ1vISQVyTOrkIaq.jpg'}, {'name': 'Amy Schumer', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6u95ZNLrADSlK7CVkgEvC0jLIJh.jpg'}, {'name': 'Andrew Rannells', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ubSoBKHuh7TnMze5qq0CeV3eriK.jpg'}, {'name': 'Daveed Diggs', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/v4VmQP0iFFW7SU2ouE2Qhu27Hgy.jpg'}, {'name': 'Troye Sivan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/fpkFRkpH8C9Eh4FicTTEndk7mmg.jpg'}, {'name': 'Kid Cudi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/z5TRmx4WQB9Ge1WQa6VdxBKnwmC.jpg'}, {'name': 'Zosia Mamet', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8G4n5CMVhzKfYworKrc9Pd2QjHm.jpg'}, {'name': 'Zooey Deschanel', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/30KQyjsXfrdm4Dcori7bDFTg9Le.jpg'}]"
56,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/8rpDcsfLJypbO6vREc0547VKqEv.jpg,460000000,"['Science Fiction', 'Adventure', 'Action']","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",335.8,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,"['20th Century Studios', 'Lightstorm Entertainment']",['United States of America'],2022-12-14,2320250281,192,['English'],Return to Pandora.,Avatar: The Way of Water,7.649,10131,https://www.youtube.com/embed/o5F8MOz_IDw,"[{'name': 'Sam Worthington', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mflBcox36s9ZPbsZPVOuhf6axaJ.jpg'}, {'name': 'Zoe Saldaña', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vQBwmsSOAd0JDaEcZ5p43J9xzsY.jpg'}, {'name': 'Sigourney Weaver', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/pdnMwjkUzw3desD3r2Pl5yUn3EK.jpg'}, {'name': 'Stephen Lang', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xEBuFWrCKDQD6r6CZK71GYIc4UW.jpg'}, {'name': 'Kate Winslet', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zIiU5mOcinbkpHWCxuDigucsyZC.jpg'}, {'name': 'Cliff Curtis', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3D6qz8vL6DWHAO3HeXeaSuwxq3s.jpg'}, {'name': 'Joel David Moore', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qrDWE1tBKZKKBrPgB8aWptt1EoB.jpg'}, {'name': 'CCH Pounder', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/c0ey32ObHhJIQVQYqGejaxOS23x.jpg'}, {'name': 'Edie Falco', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jS2Hnr5OmntpX0J7EpH70zAG0mz.jpg'}, {'name': 'Jemaine Clement', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6eiNbeurpHb2fxIeT0RrJ0wRI25.jpg'}, {'name': 'Giovanni Ribisi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3Tqh4AMtqCqPljNe2agZD9ZeoFf.jpg'}]"
57,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/k0VC5O8PrrJRqqDDbHDiDo8qAE0.jpg,0,"['Animation', 'Action', 'Fantasy']","In 1980s Hollywood, action star Johnny Cage is looking to become an A-list actor. But when his costar, Jennifer, goes missing from set, Johnny finds himself thrust into a world filled with shadows, danger, and deceit. As he embarks on a bloody journey, Johnny quickly discovers the City of Angels has more than a few devils in its midst.",330.715,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1eKWqTHp4OgKdx1QX1O9LxKHr1M.jpg,['Warner Bros. Animation'],['United States of America'],2023-10-17,0,80,['English'],Neon lights... Suits with shoulder pads... Jumping from explosions in slow motion...,Mortal Kombat Legends: Cage Match,6.951,61,https://www.youtube.com/embed/-Q5gWq4LeUM,"[{'name': 'Joel McHale', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jFtqHLCrmGSIJtwdxloO3KM98iC.jpg'}, {'name': 'Jennifer Grey', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/dY8mECHnrLvr4UQr61Ym78cakoA.jpg'}, {'name': 'Dusan Brown', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yG9azdIbLMSJLz5pcJxut81pWud.jpg'}, {'name': 'Grey DeLisle', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vrUHaXe1pG56yZkgH7Hs3LGRLTT.jpg'}, {'name': 'Robin Atkin Downes', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qb4xPIJGiKyiQ2MhSDQzFWxN0jS.jpg'}, {'name': 'Zehra Fazal', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gEL0hqxcckQth8ogIEByxirXa7f.jpg'}, {'name': 'Gilbert Gottfried', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hkkAgJD0HKcuyd8EuvhyN5vHcDQ.jpg'}, {'name': 'Kelly Hu', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2s8l6WvXyoDf0RbLeFGZvEclmds.jpg'}, {'name': 'Matthew Yang King', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jcLJIw0s2uP4PSnH5E8oM3pUyiV.jpg'}, {'name': 'Phil LaMarr', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/l5w0qABfsFBxjfWNnpFiaXnh4Nm.jpg'}, {'name': 'Matthew Mercer', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/fe1S317253vfMuNuIDjhp9vtNSs.jpg'}]"
58,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg,0,"['Horror', 'Mystery']","Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",328.514,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg,"['Raimi Productions', 'Stage 6 Films', 'Starlight Media']",['United States of America'],2022-03-18,2118582,83,"['Korean', 'English']",A mother's love never dies,Umma,5.364,242,https://www.youtube.com/embed/QQdXvvtu-iI,"[{'name': 'Sandra Oh', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zU8vjebHxcP60ESEL5Ok68KWZvj.jpg'}, {'name': 'Fivel Stewart', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2L484sz6eOM8swjgt9jhLolwz.jpg'}, {'name': 'Dermot Mulroney', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5gJszOF45KMPB5tmAbKdK0qgQBx.jpg'}, {'name': 'Odeya Rush', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1eDPlshKwSIs3tvvkPItLr0LUrZ.jpg'}, {'name': 'MeeWha Alana Lee', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qFklPWlA0UOfrhAS4kHVRLx6sYc.jpg'}, {'name': 'Tom Yi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/m7nvQ2EZ1D1S500qDmYeoOdv3Ge.jpg'}]"
